1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.827,6.8336e-10,6.8336e-10,6.8336e-10,6.8336e-10,6.8336e-10,1.3142e-74,5.7215e-19,6.8336e-10,8.3015e-06,0.00045048,1.4632e-10,3.0822e-10,6.8336e-10,1.6753e-09,4.4511e-09
0.828,6.4244e-10,6.4244e-10,6.4244e-10,6.4244e-10,6.4244e-10,7.4579e-75,5.0047e-19,6.4244e-10,8.0715e-06,0.00044479,1.3752e-10,2.8971e-10,6.4244e-10,1.5755e-09,4.1882e-09
0.829,6.0375e-10,6.0375e-10,6.0375e-10,6.0375e-10,6.0375e-10,4.2183e-75,4.3742e-19,6.0375e-10,7.8466e-06,0.00043914,1.2921e-10,2.7222e-10,6.0375e-10,1.4811e-09,3.9395e-09
0.83,5.6719e-10,5.6719e-10,5.6719e-10,5.6719e-10,5.6719e-10,2.3779e-75,3.8202e-19,5.6719e-10,7.6268e-06,0.00043353,1.2136e-10,2.557e-10,5.6719e-10,1.3919e-09,3.7043e-09
0.831,5.3266e-10,5.3266e-10,5.3266e-10,5.3266e-10,5.3266e-10,1.336e-75,3.3337e-19,5.3266e-10,7.4119e-06,0.00042796,1.1394e-10,2.4009e-10,5.3266e-10,1.3075e-09,3.4819e-09
0.832,5.0004e-10,5.0004e-10,5.0004e-10,5.0004e-10,5.0004e-10,7.4803e-76,2.9068e-19,5.0004e-10,7.202e-06,0.00042244,1.0694e-10,2.2535e-10,5.0004e-10,1.2279e-09,3.2716e-09
0.833,4.6925e-10,4.6925e-10,4.6925e-10,4.6925e-10,4.6925e-10,4.1738e-76,2.5326e-19,4.6925e-10,6.9968e-06,0.00041696,1.0033e-10,2.1144e-10,4.6925e-10,1.1526e-09,3.0729e-09
0.834,4.4019e-10,4.4019e-10,4.4019e-10,4.4019e-10,4.4019e-10,2.3208e-76,2.2047e-19,4.4019e-10,6.7964e-06,0.00041153,9.4089e-11,1.9831e-10,4.4019e-10,1.0816e-09,2.8852e-09
0.835,4.1277e-10,4.1277e-10,4.1277e-10,4.1277e-10,4.1277e-10,1.2859e-76,1.9177e-19,4.1277e-10,6.6006e-06,0.00040613,8.8207e-11,1.8593e-10,4.1277e-10,1.0146e-09,2.708e-09
0.836,3.8691e-10,3.8691e-10,3.8691e-10,3.8691e-10,3.8691e-10,7.0989e-77,1.6666e-19,3.8691e-10,6.4093e-06,0.00040078,8.266e-11,1.7425e-10,3.8691e-10,9.5135e-10,2.5407e-09
0.837,3.6253e-10,3.6253e-10,3.6253e-10,3.6253e-10,3.6253e-10,3.905e-77,1.4472e-19,3.6253e-10,6.2226e-06,0.00039547,7.7433e-11,1.6324e-10,3.6253e-10,8.9171e-10,2.3828e-09
0.838,3.3956e-10,3.3956e-10,3.3956e-10,3.3956e-10,3.3956e-10,2.1402e-77,1.2556e-19,3.3956e-10,6.0402e-06,0.0003902,7.2507e-11,1.5287e-10,3.3956e-10,8.3548e-10,2.2339e-09
0.839,3.1791e-10,3.1791e-10,3.1791e-10,3.1791e-10,3.1791e-10,1.1686e-77,1.0884e-19,3.1791e-10,5.8622e-06,0.00038497,6.7868e-11,1.431e-10,3.1791e-10,7.8249e-10,2.0934e-09
0.84,2.9753e-10,2.9753e-10,2.9753e-10,2.9753e-10,2.9753e-10,6.357e-78,9.4264e-20,2.9753e-10,5.6883e-06,0.00037978,6.35e-11,1.339e-10,2.9753e-10,7.3256e-10,1.961e-09
0.841,2.7834e-10,2.7834e-10,2.7834e-10,2.7834e-10,2.7834e-10,3.4449e-78,8.1567e-20,2.7834e-10,5.5187e-06,0.00037464,5.9388e-11,1.2525e-10,2.7834e-10,6.8554e-10,1.8363e-09
0.842,2.6027e-10,2.6027e-10,2.6027e-10,2.6027e-10,2.6027e-10,1.8596e-78,7.0516e-20,2.6027e-10,5.3531e-06,0.00036954,5.552e-11,1.171e-10,2.6027e-10,6.4128e-10,1.7188e-09
0.843,2.4328e-10,2.4328e-10,2.4328e-10,2.4328e-10,2.4328e-10,9.9995e-79,6.0907e-20,2.4328e-10,5.1916e-06,0.00036447,5.1883e-11,1.0944e-10,2.4328e-10,5.9963e-10,1.6081e-09
0.844,2.2731e-10,2.2731e-10,2.2731e-10,2.2731e-10,2.2731e-10,5.3556e-79,5.2558e-20,2.2731e-10,5.0339e-06,0.00035945,4.8463e-11,1.0223e-10,2.2731e-10,5.6044e-10,1.5039e-09
0.845,2.1229e-10,2.1229e-10,2.1229e-10,2.1229e-10,2.1229e-10,2.8569e-79,4.5312e-20,2.1229e-10,4.8802e-06,0.00035447,4.5249e-11,9.5459e-11,2.1229e-10,5.236e-10,1.4059e-09
0.846,1.9818e-10,1.9818e-10,1.9818e-10,1.9818e-10,1.9818e-10,1.5178e-79,3.9027e-20,1.9818e-10,4.7302e-06,0.00034953,4.2229e-11,8.9097e-11,1.9818e-10,4.8896e-10,1.3137e-09
0.847,1.8492e-10,1.8492e-10,1.8492e-10,1.8492e-10,1.8492e-10,8.031e-80,3.3581e-20,1.8492e-10,4.5839e-06,0.00034463,3.9394e-11,8.3123e-11,1.8492e-10,4.5641e-10,1.227e-09
0.848,1.7247e-10,1.7247e-10,1.7247e-10,1.7247e-10,1.7247e-10,4.2315e-80,2.8867e-20,1.7247e-10,4.4413e-06,0.00033977,3.6733e-11,7.7515e-11,1.7247e-10,4.2585e-10,1.1456e-09
0.849,1.6079e-10,1.6079e-10,1.6079e-10,1.6079e-10,1.6079e-10,2.2202e-80,2.479e-20,1.6079e-10,4.3023e-06,0.00033495,3.4236e-11,7.2252e-11,1.6079e-10,3.9715e-10,1.069e-09
0.85,1.4983e-10,1.4983e-10,1.4983e-10,1.4983e-10,1.4983e-10,1.1599e-80,2.1268e-20,1.4983e-10,4.1667e-06,0.00033017,3.1894e-11,6.7316e-11,1.4983e-10,3.7022e-10,9.9717e-10
0.851,1.3956e-10,1.3956e-10,1.3956e-10,1.3956e-10,1.3956e-10,6.0337e-81,1.8228e-20,1.3956e-10,4.0347e-06,0.00032543,2.9699e-11,6.2688e-11,1.3956e-10,3.4495e-10,9.297e-10
0.852,1.2993e-10,1.2993e-10,1.2993e-10,1.2993e-10,1.2993e-10,3.1248e-81,1.5606e-20,1.2993e-10,3.906e-06,0.00032073,2.7641e-11,5.835e-11,1.2993e-10,3.2126e-10,8.664e-10
0.853,1.209e-10,1.209e-10,1.209e-10,1.209e-10,1.209e-10,1.6111e-81,1.3347e-20,1.209e-10,3.7806e-06,0.00031607,2.5714e-11,5.4287e-11,1.209e-10,2.9905e-10,8.0703e-10
0.854,1.1245e-10,1.1245e-10,1.1245e-10,1.1245e-10,1.1245e-10,8.2696e-82,1.1403e-20,1.1245e-10,3.6584e-06,0.00031145,2.391e-11,5.0483e-11,1.1245e-10,2.7825e-10,7.5137e-10
0.855,1.0454e-10,1.0454e-10,1.0454e-10,1.0454e-10,1.0454e-10,4.2252e-82,9.7321e-21,1.0454e-10,3.5394e-06,0.00030687,2.2221e-11,4.6922e-11,1.0454e-10,2.5876e-10,6.9921e-10
0.856,9.7132e-11,9.7132e-11,9.7132e-11,9.7132e-11,9.7132e-11,2.1488e-82,8.2968e-21,9.7132e-11,3.4236e-06,0.00030233,2.0642e-11,4.359e-11,9.7132e-11,2.4052e-10,6.5035e-10
0.857,9.0207e-11,9.0207e-11,9.0207e-11,9.0207e-11,9.0207e-11,1.0876e-82,7.0653e-21,9.0207e-11,3.3108e-06,0.00029782,1.9165e-11,4.0475e-11,9.0207e-11,2.2346e-10,6.046e-10
0.858,8.3733e-11,8.3733e-11,8.3733e-11,8.3733e-11,8.3733e-11,5.4791e-83,6.0099e-21,8.3733e-11,3.201e-06,0.00029336,1.7784e-11,3.7563e-11,8.3733e-11,2.075e-10,5.6179e-10
0.859,7.7683e-11,7.7683e-11,7.7683e-11,7.7683e-11,7.7683e-11,2.7469e-83,5.1064e-21,7.7683e-11,3.0941e-06,0.00028893,1.6495e-11,3.4842e-11,7.7683e-11,1.9258e-10,5.2175e-10
0.86,7.2033e-11,7.2033e-11,7.2033e-11,7.2033e-11,7.2033e-11,1.3703e-83,4.3337e-21,7.2033e-11,2.9901e-06,0.00028455,1.529e-11,3.2302e-11,7.2033e-11,1.7864e-10,4.8431e-10
0.861,6.6758e-11,6.6758e-11,6.6758e-11,6.6758e-11,6.6758e-11,6.8024e-84,3.6737e-21,6.6758e-11,2.8889e-06,0.0002802,1.4167e-11,2.9931e-11,6.6758e-11,1.6562e-10,4.4931e-10
0.862,6.1836e-11,6.1836e-11,6.1836e-11,6.1836e-11,6.1836e-11,3.3597e-84,3.1104e-21,6.1836e-11,2.7905e-06,0.00027589,1.3118e-11,2.7719e-11,6.1836e-11,1.5347e-10,4.1663e-10
0.863,5.7246e-11,5.7246e-11,5.7246e-11,5.7246e-11,5.7246e-11,1.6509e-84,2.6304e-21,5.7246e-11,2.6947e-06,0.00027162,1.2141e-11,2.5656e-11,5.7246e-11,1.4213e-10,3.8611e-10
0.864,5.2966e-11,5.2966e-11,5.2966e-11,5.2966e-11,5.2966e-11,8.0698e-85,2.2218e-21,5.2966e-11,2.6017e-06,0.00026738,1.123e-11,2.3734e-11,5.2966e-11,1.3156e-10,3.5763e-10
0.865,4.898e-11,4.898e-11,4.898e-11,4.898e-11,4.898e-11,3.924e-85,1.8743e-21,4.898e-11,2.5112e-06,0.00026319,1.0382e-11,2.1943e-11,4.898e-11,1.2171e-10,3.3107e-10
0.866,4.5267e-11,4.5267e-11,4.5267e-11,4.5267e-11,4.5267e-11,1.8979e-85,1.5791e-21,4.5267e-11,2.4232e-06,0.00025903,9.592e-12,2.0276e-11,4.5267e-11,1.1253e-10,3.0631e-10
0.867,4.1811e-11,4.1811e-11,4.1811e-11,4.1811e-11,4.1811e-11,9.1293e-86,1.3288e-21,4.1811e-11,2.3377e-06,0.00025491,8.8572e-12,1.8724e-11,4.1811e-11,1.0398e-10,2.8324e-10
0.868,3.8597e-11,3.8597e-11,3.8597e-11,3.8597e-11,3.8597e-11,4.3674e-86,1.1167e-21,3.8597e-11,2.2547e-06,0.00025083,8.1738e-12,1.7281e-11,3.8597e-11,9.6021e-11,2.6175e-10
0.869,3.5608e-11,3.5608e-11,3.5608e-11,3.5608e-11,3.5608e-11,2.0776e-86,9.3721e-22,3.5608e-11,2.174e-06,0.00024679,7.5385e-12,1.594e-11,3.5608e-11,8.8621e-11,2.4175e-10
0.87,3.2831e-11,3.2831e-11,3.2831e-11,3.2831e-11,3.2831e-11,9.8275e-87,7.8553e-22,3.2831e-11,2.0956e-06,0.00024278,6.9485e-12,1.4694e-11,3.2831e-11,8.1743e-11,2.2314e-10
0.871,3.0251e-11,3.0251e-11,3.0251e-11,3.0251e-11,3.0251e-11,4.6218e-87,6.5751e-22,3.0251e-11,2.0195e-06,0.00023881,6.4006e-12,1.3536e-11,3.0251e-11,7.5351e-11,2.0584e-10
0.872,2.7857e-11,2.7857e-11,2.7857e-11,2.7857e-11,2.7857e-11,2.1609e-87,5.4959e-22,2.7857e-11,1.9457e-06,0.00023488,5.8922e-12,1.2463e-11,2.7857e-11,6.9416e-11,1.8976e-10
0.873,2.5636e-11,2.5636e-11,2.5636e-11,2.5636e-11,2.5636e-11,1.0043e-87,4.5875e-22,2.5636e-11,1.874e-06,0.00023098,5.4208e-12,1.1467e-11,2.5636e-11,6.3908e-11,1.7483e-10
0.874,2.3577e-11,2.3577e-11,2.3577e-11,2.3577e-11,2.3577e-11,4.6396e-88,3.8238e-22,2.3577e-11,1.8044e-06,0.00022712,4.9838e-12,1.0543e-11,2.3577e-11,5.8799e-11,1.6097e-10
0.875,2.1669e-11,2.1669e-11,2.1669e-11,2.1669e-11,2.1669e-11,2.1302e-88,3.1826e-22,2.1669e-11,1.7369e-06,0.0002233,4.579e-12,9.688e-12,2.1669e-11,5.4064e-11,1.4812e-10
0.876,1.9902e-11,1.9902e-11,1.9902e-11,1.9902e-11,1.9902e-11,9.7195e-89,2.6451e-22,1.9902e-11,1.6714e-06,0.00021951,4.2043e-12,8.8962e-12,1.9902e-11,4.9676e-11,1.362e-10
0.877,1.8267e-11,1.8267e-11,1.8267e-11,1.8267e-11,1.8267e-11,4.4067e-89,2.1951e-22,1.8267e-11,1.608e-06,0.00021577,3.8577e-12,8.1635e-12,1.8267e-11,4.5614e-11,1.2515e-10
0.878,1.6754e-11,1.6754e-11,1.6754e-11,1.6754e-11,1.6754e-11,1.9851e-89,1.8188e-22,1.6754e-11,1.5464e-06,0.00021205,3.5371e-12,7.486e-12,1.6754e-11,4.1855e-11,1.1493e-10
0.879,1.5356e-11,1.5356e-11,1.5356e-11,1.5356e-11,1.5356e-11,8.8839e-90,1.5048e-22,1.5356e-11,1.4868e-06,0.00020838,3.2409e-12,6.8599e-12,1.5356e-11,3.8379e-11,1.0546e-10
0.88,1.4065e-11,1.4065e-11,1.4065e-11,1.4065e-11,1.4065e-11,3.9494e-90,1.243e-22,1.4065e-11,1.429e-06,0.00020474,2.9674e-12,6.2817e-12,1.4065e-11,3.5167e-11,9.6709e-11
0.881,1.2873e-11,1.2873e-11,1.2873e-11,1.2873e-11,1.2873e-11,1.7438e-90,1.0252e-22,1.2873e-11,1.373e-06,0.00020113,2.715e-12,5.748e-12,1.2873e-11,3.2201e-11,8.8618e-11
0.882,1.1773e-11,1.1773e-11,1.1773e-11,1.1773e-11,1.1773e-11,7.6471e-91,8.4413e-23,1.1773e-11,1.3188e-06,0.00019757,2.4823e-12,5.2558e-12,1.1773e-11,2.9463e-11,8.1146e-11
0.883,1.0759e-11,1.0759e-11,1.0759e-11,1.0759e-11,1.0759e-11,3.33e-91,6.9392e-23,1.0759e-11,1.2662e-06,0.00019403,2.2677e-12,4.8021e-12,1.0759e-11,2.6937e-11,7.4248e-11
0.884,9.8253e-12,9.8253e-12,9.8253e-12,9.8253e-12,9.8253e-12,1.4398e-91,5.6949e-23,9.8253e-12,1.2154e-06,0.00019054,2.0702e-12,4.3842e-12,9.8253e-12,2.461e-11,6.7886e-11
0.885,8.9654e-12,8.9654e-12,8.9654e-12,8.9654e-12,8.9654e-12,6.18e-92,4.6657e-23,8.9654e-12,1.1662e-06,0.00018708,1.8884e-12,3.9996e-12,8.9654e-12,2.2466e-11,6.2021e-11
0.886,8.1743e-12,8.1743e-12,8.1743e-12,8.1743e-12,8.1743e-12,2.6332e-92,3.8159e-23,8.1743e-12,1.1186e-06,0.00018365,1.7211e-12,3.6459e-12,8.1743e-12,2.0493e-11,5.6619e-11
0.887,7.447e-12,7.447e-12,7.447e-12,7.447e-12,7.447e-12,1.1136e-92,3.1154e-23,7.447e-12,1.0726e-06,0.00018026,1.5675e-12,3.3207e-12,7.447e-12,1.8678e-11,5.1647e-11
0.888,6.7789e-12,6.7789e-12,6.7789e-12,6.7789e-12,6.7789e-12,4.6733e-93,2.5389e-23,6.7789e-12,1.0281e-06,0.00017691,1.4263e-12,3.0221e-12,6.7789e-12,1.701e-11,4.7073e-11
0.889,6.1656e-12,6.1656e-12,6.1656e-12,6.1656e-12,6.1656e-12,1.9461e-93,2.0654e-23,6.1656e-12,9.8507e-07,0.00017359,1.2968e-12,2.748e-12,6.1656e-12,1.5478e-11,4.2868e-11
0.89,5.603e-12,5.603e-12,5.603e-12,5.603e-12,5.603e-12,8.0398e-94,1.677e-23,5.603e-12,9.4349e-07,0.0001703,1.1781e-12,2.4967e-12,5.603e-12,1.4073e-11,3.9007e-11
0.891,5.0874e-12,5.0874e-12,5.0874e-12,5.0874e-12,5.0874e-12,3.2949e-94,1.3591e-23,5.0874e-12,9.0332e-07,0.00016706,1.0693e-12,2.2664e-12,5.0874e-12,1.2784e-11,3.5463e-11
0.892,4.6151e-12,4.6151e-12,4.6151e-12,4.6151e-12,4.6151e-12,1.3392e-94,1.0994e-23,4.6151e-12,8.6453e-07,0.00016384,9.697e-13,2.0555e-12,4.6151e-12,1.1603e-11,3.2213e-11
0.893,4.183e-12,4.183e-12,4.183e-12,4.183e-12,4.183e-12,5.3982e-95,8.875e-24,4.183e-12,8.2707e-07,0.00016066,8.7859e-13,1.8626e-12,4.183e-12,1.0521e-11,2.9236e-11
0.894,3.7878e-12,3.7878e-12,3.7878e-12,3.7878e-12,3.7878e-12,2.1574e-95,7.1503e-24,3.7878e-12,7.9091e-07,0.00015751,7.953e-13,1.6863e-12,3.7878e-12,9.5319e-12,2.6509e-11
0.895,3.4268e-12,3.4268e-12,3.4268e-12,3.4268e-12,3.4268e-12,8.5477e-96,5.7491e-24,3.4268e-12,7.5602e-07,0.0001544,7.1924e-13,1.5252e-12,3.4268e-12,8.6276e-12,2.4015e-11
0.896,3.0973e-12,3.0973e-12,3.0973e-12,3.0973e-12,3.0973e-12,3.3567e-96,4.6129e-24,3.0973e-12,7.2237e-07,0.00015133,6.4984e-13,1.3782e-12,3.0973e-12,7.8018e-12,2.1735e-11
0.897,2.7968e-12,2.7968e-12,2.7968e-12,2.7968e-12,2.7968e-12,1.3064e-96,3.6934e-24,2.7968e-12,6.8992e-07,0.00014828,5.8657e-13,1.2441e-12,2.7968e-12,7.0483e-12,1.9653e-11
0.898,2.5229e-12,2.5229e-12,2.5229e-12,2.5229e-12,2.5229e-12,5.0376e-97,2.9508e-24,2.5229e-12,6.5865e-07,0.00014528,5.2893e-13,1.122e-12,2.5229e-12,6.3613e-12,1.7753e-11
0.899,2.2736e-12,2.2736e-12,2.2736e-12,2.2736e-12,2.2736e-12,1.9244e-97,2.3524e-24,2.2736e-12,6.285e-07,0.0001423,4.7648e-13,1.0109e-12,2.2736e-12,5.7355e-12,1.602e-11
0.9,2.0468e-12,2.0468e-12,2.0468e-12,2.0468e-12,2.0468e-12,7.2816e-98,1.8711e-24,2.0468e-12,5.9947e-07,0.00013936,4.2879e-13,9.0982e-13,2.0468e-12,5.166e-12,1.4443e-11
0.901,1.8407e-12,1.8407e-12,1.8407e-12,1.8407e-12,1.8407e-12,2.7284e-98,1.4849e-24,1.8407e-12,5.7151e-07,0.00013646,3.8546e-13,8.18e-13,1.8407e-12,4.6483e-12,1.3007e-11
0.902,1.6536e-12,1.6536e-12,1.6536e-12,1.6536e-12,1.6536e-12,1.0122e-98,1.1756e-24,1.6536e-12,5.446e-07,0.00013358,3.4615e-13,7.3467e-13,1.6536e-12,4.1779e-12,1.1701e-11
0.903,1.4839e-12,1.4839e-12,1.4839e-12,1.4839e-12,1.4839e-12,3.7172e-99,9.2856e-25,1.4839e-12,5.1871e-07,0.00013074,3.105e-13,6.591e-13,1.4839e-12,3.7512e-12,1.0516e-11
0.904,1.3301e-12,1.3301e-12,1.3301e-12,1.3301e-12,1.3301e-12,1.351e-99,7.3163e-25,1.3301e-12,4.938e-07,0.00012794,2.7822e-13,5.9065e-13,1.3301e-12,3.3642e-12,9.4397e-12
0.905,1.191e-12,1.191e-12,1.191e-12,1.191e-12,1.191e-12,4.8585e-100,5.7504e-25,1.191e-12,4.6986e-07,0.00012516,2.4901e-13,5.2871e-13,1.191e-12,3.0138e-12,8.4644e-12
0.906,1.0651e-12,1.0651e-12,1.0651e-12,1.0651e-12,1.0651e-12,1.7284e-100,4.5082e-25,1.0651e-12,4.4684e-07,0.00012243,2.2261e-13,4.7271e-13,1.0651e-12,2.6968e-12,7.5811e-12
0.907,9.5144e-13,9.5144e-13,9.5144e-13,9.5144e-13,9.5144e-13,6.0814e-101,3.5252e-25,9.5144e-13,4.2473e-07,0.00011972,1.9877e-13,4.2215e-13,9.5144e-13,2.4103e-12,6.7822e-12
0.908,8.4887e-13,8.4887e-13,8.4887e-13,8.4887e-13,8.4887e-13,2.1157e-101,2.7493e-25,8.4887e-13,4.035e-07,0.00011705,1.7727e-13,3.7654e-13,8.4887e-13,2.1516e-12,6.0601e-12
0.909,7.5643e-13,7.5643e-13,7.5643e-13,7.5643e-13,7.5643e-13,7.276e-102,2.1383e-25,7.5643e-13,3.8312e-07,0.00011441,1.579e-13,3.3544e-13,7.5643e-13,1.9184e-12,5.4084e-12
0.91,6.732e-13,6.732e-13,6.732e-13,6.732e-13,6.732e-13,2.4729e-102,1.6585e-25,6.732e-13,3.6356e-07,0.0001118,1.4047e-13,2.9845e-13,6.732e-13,1.7083e-12,4.8207e-12
0.911,5.9836e-13,5.9836e-13,5.9836e-13,5.9836e-13,5.9836e-13,8.3043e-103,1.2828e-25,5.9836e-13,3.4481e-07,0.00010922,1.248e-13,2.6519e-13,5.9836e-13,1.5192e-12,4.2914e-12
0.912,5.3114e-13,5.3114e-13,5.3114e-13,5.3114e-13,5.3114e-13,2.7545e-103,9.8929e-26,5.3114e-13,3.2683e-07,0.00010668,1.1073e-13,2.3533e-13,5.3114e-13,1.3493e-12,3.8153e-12
0.913,4.7083e-13,4.7083e-13,4.7083e-13,4.7083e-13,4.7083e-13,9.0219e-104,7.607e-26,4.7083e-13,3.0961e-07,0.00010417,9.8114e-14,2.0855e-13,4.7083e-13,1.1968e-12,3.3875e-12
0.914,4.168e-13,4.168e-13,4.168e-13,4.168e-13,4.168e-13,2.9172e-104,5.8316e-26,4.168e-13,2.9311e-07,0.0001017,8.6816e-14,1.8456e-13,4.168e-13,1.0601e-12,3.0035e-12
0.915,3.6844e-13,3.6844e-13,3.6844e-13,3.6844e-13,3.6844e-13,9.3088e-105,4.4567e-26,3.6844e-13,2.7732e-07,9.9251e-05,7.671e-14,1.631e-13,3.6844e-13,9.3763e-13,2.6594e-12
0.916,3.2523e-13,3.2523e-13,3.2523e-13,3.2523e-13,3.2523e-13,2.9306e-105,3.3952e-26,3.2523e-13,2.6221e-07,9.6839e-05,6.7683e-14,1.4393e-13,3.2523e-13,8.2815e-13,2.3513e-12
0.917,2.8666e-13,2.8666e-13,2.8666e-13,2.8666e-13,2.8666e-13,9.0994e-106,2.5782e-26,2.8666e-13,2.4776e-07,9.4459e-05,5.9629e-14,1.2682e-13,2.8666e-13,7.3037e-13,2.0759e-12
0.918,2.5228e-13,2.5228e-13,2.5228e-13,2.5228e-13,2.5228e-13,2.7856e-106,1.9512e-26,2.5228e-13,2.3395e-07,9.211e-05,5.2454e-14,1.1158e-13,2.5228e-13,6.4317e-13,1.83e-12
0.919,2.2168e-13,2.2168e-13,2.2168e-13,2.2168e-13,2.2168e-13,8.4046e-107,1.4717e-26,2.2168e-13,2.2075e-07,8.9794e-05,4.607e-14,9.8014e-14,2.2168e-13,5.655e-13,1.6107e-12
0.92,1.9448e-13,1.9448e-13,1.9448e-13,1.9448e-13,1.9448e-13,2.4984e-107,1.1062e-26,1.9448e-13,2.0816e-07,8.751e-05,4.0398e-14,8.5962e-14,1.9448e-13,4.9642e-13,1.4155e-12
0.921,1.7034e-13,1.7034e-13,1.7034e-13,1.7034e-13,1.7034e-13,7.3142e-108,8.285e-27,1.7034e-13,1.9614e-07,8.5257e-05,3.5367e-14,7.5268e-14,1.7034e-13,4.3508e-13,1.2419e-12
0.922,1.4894e-13,1.4894e-13,1.4894e-13,1.4894e-13,1.4894e-13,2.1081e-108,6.1823e-27,1.4894e-13,1.8467e-07,8.3036e-05,3.0911e-14,6.5794e-14,1.4894e-13,3.8067e-13,1.0879e-12
0.923,1.3001e-13,1.3001e-13,1.3001e-13,1.3001e-13,1.3001e-13,5.9792e-109,4.5959e-27,1.3001e-13,1.7375e-07,8.0846e-05,2.6969e-14,5.7413e-14,1.3001e-13,3.3251e-13,9.5128e-13
0.924,1.1329e-13,1.1329e-13,1.1329e-13,1.1329e-13,1.1329e-13,1.6682e-109,3.4034e-27,1.1329e-13,1.6334e-07,7.8688e-05,2.3489e-14,5.0012e-14,1.1329e-13,2.8993e-13,8.304e-13
0.925,9.8539e-14,9.8539e-14,9.8539e-14,9.8539e-14,9.8539e-14,4.5763e-110,2.5104e-27,9.8539e-14,1.5343e-07,7.6561e-05,2.042e-14,4.3486e-14,9.8539e-14,2.5234e-13,7.2359e-13
0.926,8.555e-14,8.555e-14,8.555e-14,8.555e-14,8.555e-14,1.2338e-110,1.8442e-27,8.555e-14,1.4401e-07,7.4466e-05,1.7719e-14,3.7741e-14,8.555e-14,2.1923e-13,6.2936e-13
0.927,7.4131e-14,7.4131e-14,7.4131e-14,7.4131e-14,7.4131e-14,3.2677e-111,1.3491e-27,7.4131e-14,1.3505e-07,7.2401e-05,1.5347e-14,3.2693e-14,7.4131e-14,1.9009e-13,5.4637e-13
0.928,6.4111e-14,6.4111e-14,6.4111e-14,6.4111e-14,6.4111e-14,8.4971e-112,9.8268e-28,6.4111e-14,1.2654e-07,7.0368e-05,1.3265e-14,2.8264e-14,6.4111e-14,1.6451e-13,4.7341e-13
0.929,5.5333e-14,5.5333e-14,5.5333e-14,5.5333e-14,5.5333e-14,2.1683e-112,7.1263e-28,5.5333e-14,1.1845e-07,6.8366e-05,1.1443e-14,2.4386e-14,5.5333e-14,1.4208e-13,4.0937e-13
0.93,4.7659e-14,4.7659e-14,4.7659e-14,4.7659e-14,4.7659e-14,5.4272e-113,5.1445e-28,4.7659e-14,1.1079e-07,6.6394e-05,9.8509e-15,2.0996e-14,4.7659e-14,1.2246e-13,3.5327e-13
0.931,4.0961e-14,4.0961e-14,4.0961e-14,4.0961e-14,4.0961e-14,1.3316e-113,3.6966e-28,4.0961e-14,1.0352e-07,6.4453e-05,8.462e-15,1.8039e-14,4.0961e-14,1.0533e-13,3.0422e-13
0.932,3.5127e-14,3.5127e-14,3.5127e-14,3.5127e-14,3.5127e-14,3.2008e-114,2.6434e-28,3.5127e-14,9.663e-08,6.2543e-05,7.2529e-15,1.5464e-14,3.5127e-14,9.0393e-14,2.6141e-13
0.933,3.0056e-14,3.0056e-14,3.0056e-14,3.0056e-14,3.0056e-14,7.5333e-115,1.8809e-28,3.0056e-14,9.011e-08,6.0664e-05,6.2025e-15,1.3227e-14,3.0056e-14,7.74e-14,2.2413e-13
0.934,2.5658e-14,2.5658e-14,2.5658e-14,2.5658e-14,2.5658e-14,1.7349e-115,1.3316e-28,2.5658e-14,8.3944e-08,5.8815e-05,5.2918e-15,1.1287e-14,2.5658e-14,6.6122e-14,1.9172e-13
0.935,2.185e-14,2.185e-14,2.185e-14,2.185e-14,2.185e-14,3.9067e-116,9.3774e-29,2.185e-14,7.8117e-08,5.6996e-05,4.5041e-15,9.6086e-15,2.185e-14,5.6353e-14,1.636e-13
0.936,1.8562e-14,1.8562e-14,1.8562e-14,1.8562e-14,1.8562e-14,8.5966e-117,6.5681e-29,1.8562e-14,7.2614e-08,5.5208e-05,3.824e-15,8.1595e-15,1.8562e-14,4.7908e-14,1.3927e-13
0.937,1.5728e-14,1.5728e-14,1.5728e-14,1.5728e-14,1.5728e-14,1.8471e-117,4.5748e-29,1.5728e-14,6.7423e-08,5.345e-05,3.2384e-15,6.9112e-15,1.5728e-14,4.0626e-14,1.1826e-13
0.938,1.3292e-14,1.3292e-14,1.3292e-14,1.3292e-14,1.3292e-14,3.8724e-118,3.1681e-29,1.3292e-14,6.2529e-08,5.1722e-05,2.7352e-15,5.8384e-15,1.3292e-14,3.4361e-14,1.0016e-13
0.939,1.1203e-14,1.1203e-14,1.1203e-14,1.1203e-14,1.1203e-14,7.9146e-119,2.1809e-29,1.1203e-14,5.7921e-08,5.0024e-05,2.3039e-15,4.9188e-15,1.1203e-14,2.8983e-14,8.4604e-14
0.94,9.4156e-15,9.4156e-15,9.4156e-15,9.4156e-15,9.4156e-15,1.5758e-119,1.4921e-29,9.4156e-15,5.3585e-08,4.8356e-05,1.9351e-15,4.1323e-15,9.4156e-15,2.4379e-14,7.1265e-14
0.941,7.8904e-15,7.8904e-15,7.8904e-15,7.8904e-15,7.8904e-15,3.0534e-120,1.0144e-29,7.8904e-15,4.951e-08,4.6718e-05,1.6207e-15,3.4616e-15,7.8904e-15,2.0446e-14,5.9856e-14
